Id,Name,Type,Phase,Address,Status,Gender,Town,x,y
school_london_Willow_Brook_Primary_School_Academy,Willow Brook Primary School Academy,Academy Sponsor Led,Primary,190 Church Road,Open,Mixed,Waltham Forest,-0.0213189,51.5658989
school_london_Willow_Dene_School,Willow Dene School,Community Special School,Not applicable,Swingate Lane,Open,Mixed,Greenwich,0.0910412,51.4730988
school_london_Willow_Tree_Primary_School,Willow Tree Primary School,Community School,Primary,Priors Farm Lane,Open,Mixed,Ealing,-0.379734,51.5502014
school_london_Willowfield_Humanities_College,Willowfield Humanities College,Community School,Secondary,209 Blackhorse Road,Open,Mixed,Waltham Forest,-0.0397923,51.5858994
school_london_Wilmington_Academy,Wilmington Academy,Academy Sponsor Led,Secondary,Common Lane,Open,Mixed,Dartford,0.192578,51.4281006
school_london_Wilmington_Grammar_School_For_Boys,Wilmington Grammar School For Boys,Academy Converter,Secondary,Common Lane,Open,Boys,Dartford,0.194513,51.4281998
school_london_Wilmington_Grammar_School_For_Girls,Wilmington Grammar School For Girls,Academy Converter,Secondary,Wilmington Grange,Open,Girls,Dartford,0.193273,51.4309006
school_london_Wilmington_Primary_School,Wilmington Primary School,Academy Converter,Primary,Common Lane,Open,Mixed,Dartford,0.196708,51.4283981
school_london_Wilson's_School,Wilson's School,Academy Converter,Secondary,Mollison Drive,Open,Boys,Sutton,-0.128083,51.3588982
school_london_Wimbledon_Chase_Primary_School,Wimbledon Chase Primary School,Community School,Primary,Merton Hall Road,Open,Mixed,Merton,-0.212702,51.4129982
school_london_Wimbledon_College,Wimbledon College,Voluntary Aided School,Secondary,Edge Hill,Open,Boys,Merton,-0.221519,51.4192009
school_london_Wimbledon_Common_Preparatory_School,Wimbledon Common Preparatory School,Other Independent School,Not applicable,113 Ridgway,Open,Boys,Merton,-0.223152,51.4197998
school_london_Wimbledon_High_School,Wimbledon High School,Other Independent School,Not applicable,Mansel Road,Open,Girls,Merton,-0.21086,51.4225998
school_london_Wimbledon_Park_Primary_School,Wimbledon Park Primary School,Community School,Primary,Havana Road,Open,Mixed,Merton,-0.195954,51.4380989
school_london_Winchmore_School,Winchmore School,Community School,Secondary,Laburnum Grove,Open,Mixed,Enfield,-0.0922175,51.6282997
school_london_Windrush_Primary_School,Windrush Primary School,Community School,Primary,2 Bentham Road,Open,Mixed,Greenwich,0.115663,51.5028992
school_london_Wingfield_Primary_School,Wingfield Primary School,Community School,Primary,Moorehead Way,Open,Mixed,Greenwich,0.0221555,51.4617004
school_london_Wings_School,Wings School,Other Independent Special School,Not applicable,Kedleston School Ltd,Open,Mixed,Hillingdon,-0.442973,51.5080986
school_london_Winsor_Primary_School,Winsor Primary School,Community School,Primary,East Ham Manor Way,Open,Mixed,Newham,0.0616781,51.5107002
school_london_Winston_House_Preparatory_School,Winston House Preparatory School,Other Independent School,Not applicable,140 High Road,Open,Mixed,Redbridge,0.0217245,51.5974998
school_london_Winston_Way_Primary_School,Winston Way Primary School,Community School,Primary,Winston Way,Open,Mixed,Redbridge,0.0808877,51.5593987
school_london_Winterbourne_Boys'_Academy,Winterbourne Boys' Academy,Academy Sponsor Led,Primary,Winterbourne Road,Open,Boys,Croydon,-0.114729,51.3992996
school_london_Winterbourne_Junior_Girls'_School,Winterbourne Junior Girls' School,Community School,Primary,Winterbourne Road,Open,Girls,Croydon,-0.114729,51.3992996
school_london_Winterbourne_Nursery_And_Infants'_School,Winterbourne Nursery And Infants' School,Community School,Primary,Winterbourne Road,Open,Mixed,Croydon,-0.114729,51.3992996
school_london_Winton_Primary_School,Winton Primary School,Community School,Primary,Killick Street,Open,Mixed,Islington,-0.118062,51.5323982
school_london_Wix_Primary_School,Wix Primary School,Community School,Primary,Wix's Lane,Open,Mixed,Wandsworth,-0.151385,51.4639015
school_london_Wize_Up,Wize Up,Other Independent Special School,Not applicable,579 Westhorne Avenue,Open,Mixed,Greenwich,0.0401277,51.4560013
school_london_Wiznitz_Cheder_School,Wiznitz Cheder School,Other Independent School,Not applicable,126b Stamford Hill,Open,Boys,Hackney,-0.0723627,51.5710983
school_london_Wohl_Ilford_Jewish_Primary_School,Wohl Ilford Jewish Primary School,Voluntary Aided School,Primary,Forest Road,Open,Mixed,Redbridge,0.0867263,51.5938988
school_london_Woldingham_School,Woldingham School,Other Independent School,Not applicable,Marden Park,Open,Girls,Tandridge,-0.0517498,51.2762985
school_london_Wolf_Fields_Primary_School,Wolf Fields Primary School,Community School,Primary,Norwood Road,Open,Mixed,Ealing,-0.374895,51.4961014
school_london_Wolfson_Hillel_Primary_School,Wolfson Hillel Primary School,Voluntary Aided School,Primary,154 Chase Road,Open,Mixed,Enfield,-0.127595,51.6389999
school_london_Wolsey_Infant_School,Wolsey Infant School,Community School,Primary,King Henry's Drive,Open,Mixed,Croydon,-0.0127988,51.3488998
school_london_Wolsey_Junior_Academy,Wolsey Junior Academy,Academy Sponsor Led,Primary,King Henry's Drive,Open,Mixed,Croydon,-0.0137444,51.3487015
school_london_Wood_End_Academy,Wood End Academy,Academy Converter,Primary,Vernon Rise,Open,Mixed,Ealing,-0.349403,51.5536995
school_london_Wood_End_Infant_School,Wood End Infant School,Foundation School,Primary,Whitton Avenue West,Open,Mixed,Ealing,-0.349403,51.5536995
school_london_Wood_End_Park_Academy,Wood End Park Academy,Academy Converter,Primary,Judge Heath Lane,Open,Mixed,Hillingdon,-0.438555,51.517601
school_london_Woodberry_Down_Community_Primary_School,Woodberry Down Community Primary School,Community School,Primary,Woodberry Grove,Open,Mixed,Hackney,-0.0909735,51.5736008
school_london_Woodbridge_High_School,Woodbridge High School,Community School,Secondary,St Barnabas Road,Open,Mixed,Redbridge,0.0331877,51.6010017
school_london_Woodcote_High_School,Woodcote High School,Academy Converter,Secondary,Meadow Rise,Open,Mixed,Croydon,-0.140848,51.3306007
school_london_Woodcote_Primary_School,Woodcote Primary School,Community School,Primary,Dunsfold Rise,Open,Mixed,Croydon,-0.139358,51.3293991
school_london_Woodcroft_Primary_School,Woodcroft Primary School,Community School,Primary,Goldbeaters Grove,Open,Mixed,Barnet,-0.252861,51.6086006
school_london_Woodcroft_School,Woodcroft School,Other Independent Special School,Not applicable,Whitakers Way,Open,Mixed,Epping Forest,0.0646808,51.6598015
school_london_Woodfield_School,Woodfield School,Community Special School,Not applicable,Sunstone Grove,Open,Mixed,Reigate And Banstead,-0.137057,51.2583008
school_london_Woodford_County_High_School,Woodford County High School,Community School,Secondary,High Road,Open,Girls,Waltham Forest,0.0183895,51.6072006
school_london_Woodford_Green_Preparatory_School,Woodford Green Preparatory School,Other Independent School,Not applicable,Glengall Road,Open,Mixed,Redbridge,0.0249964,51.6086998
school_london_Woodford_Green_Primary_School,Woodford Green Primary School,Community School,Primary,Sunset Avenue,Open,Mixed,Waltham Forest,0.0208077,51.6123009
school_london_Woodgrange_Infant_School,Woodgrange Infant School,Community School,Primary,Sebert Road,Open,Mixed,Newham,0.0289198,51.5512009
school_london_Woodhall_Primary_School,Woodhall Primary School,Community School,Primary,Woodhall Lane,Open,Mixed,Three Rivers,-0.383838,51.6207008
school_london_Woodhill_Primary_School,Woodhill Primary School,Community School,Primary,Woodhill,Open,Mixed,Greenwich,0.0492902,51.4892998
school_london_Woodlands_Primary_School,Woodlands Primary School,Community School,Primary,Loxford Lane,Open,Mixed,Redbridge,0.0837535,51.549099
school_london_Woodlands_School,Woodlands School,Other Independent School,Not applicable,Warley Street,Open,Mixed,Brentwood,0.300429,51.5788002
school_london_Woodlane_High_School,Woodlane High School,Community Special School,Not applicable,Du Cane Road,Open,Mixed,Hammersmith And Fulham,-0.231327,51.5167999
school_london_Woodlea_Primary_School,Woodlea Primary School,Foundation School,Primary,Long Hill,Open,Mixed,Tandridge,-0.0368963,51.2881012
school_london_Woodmansterne_Primary_School,Woodmansterne Primary School,Community School,Primary,Stockport Road,Open,Mixed,Lambeth,-0.135353,51.4124985
school_london_Woodpecker_Hall_Primary_Academy,Woodpecker Hall Primary Academy,Free Schools,Primary,51 Nightingale Road,Open,Mixed,Enfield,-0.0451765,51.637001
school_london_Woodridge_Primary_School,Woodridge Primary School,Community School,Primary,Southover,Open,Mixed,Barnet,-0.19372,51.6239014
