Id,Date,Town,AveragePrice,HousesSold
enfield1996-04-01,1996-04-01T00:00:00Z,enfield,72517,381.0
enfield1996-05-01,1996-05-01T00:00:00Z,enfield,73630,452.0
enfield1996-06-01,1996-06-01T00:00:00Z,enfield,74158,444.0
enfield1996-07-01,1996-07-01T00:00:00Z,enfield,74456,531.0
enfield1996-08-01,1996-08-01T00:00:00Z,enfield,75286,497.0
enfield1996-09-01,1996-09-01T00:00:00Z,enfield,75749,453.0
enfield1996-10-01,1996-10-01T00:00:00Z,enfield,75934,457.0
enfield1996-11-01,1996-11-01T00:00:00Z,enfield,75977,589.0
enfield1996-12-01,1996-12-01T00:00:00Z,enfield,76879,552.0
enfield1997-01-01,1997-01-01T00:00:00Z,enfield,77693,398.0
enfield1997-02-01,1997-02-01T00:00:00Z,enfield,78081,407.0
enfield1997-03-01,1997-03-01T00:00:00Z,enfield,78402,460.0
enfield1997-04-01,1997-04-01T00:00:00Z,enfield,79604,469.0
enfield1997-05-01,1997-05-01T00:00:00Z,enfield,81701,520.0
enfield1997-06-01,1997-06-01T00:00:00Z,enfield,83859,568.0
enfield1997-07-01,1997-07-01T00:00:00Z,enfield,85030,625.0
enfield1997-08-01,1997-08-01T00:00:00Z,enfield,86409,539.0
enfield1997-09-01,1997-09-01T00:00:00Z,enfield,86688,548.0
enfield1997-10-01,1997-10-01T00:00:00Z,enfield,87915,528.0
enfield1997-11-01,1997-11-01T00:00:00Z,enfield,87988,500.0
enfield1997-12-01,1997-12-01T00:00:00Z,enfield,89945,519.0
enfield1998-01-01,1998-01-01T00:00:00Z,enfield,90496,410.0
enfield1998-02-01,1998-02-01T00:00:00Z,enfield,91921,416.0
enfield1998-03-01,1998-03-01T00:00:00Z,enfield,91817,510.0
enfield1998-04-01,1998-04-01T00:00:00Z,enfield,92143,467.0
enfield1998-05-01,1998-05-01T00:00:00Z,enfield,91518,443.0
enfield1998-06-01,1998-06-01T00:00:00Z,enfield,91219,540.0
enfield1998-07-01,1998-07-01T00:00:00Z,enfield,92697,634.0
enfield1998-08-01,1998-08-01T00:00:00Z,enfield,94160,505.0
enfield1998-09-01,1998-09-01T00:00:00Z,enfield,95474,580.0
enfield1998-10-01,1998-10-01T00:00:00Z,enfield,95077,495.0
enfield1998-11-01,1998-11-01T00:00:00Z,enfield,94977,561.0
enfield1998-12-01,1998-12-01T00:00:00Z,enfield,94863,531.0
enfield1999-01-01,1999-01-01T00:00:00Z,enfield,94831,399.0
enfield1999-02-01,1999-02-01T00:00:00Z,enfield,95082,389.0
enfield1999-03-01,1999-03-01T00:00:00Z,enfield,95551,476.0
enfield1999-04-01,1999-04-01T00:00:00Z,enfield,97457,470.0
enfield1999-05-01,1999-05-01T00:00:00Z,enfield,99422,478.0
enfield1999-06-01,1999-06-01T00:00:00Z,enfield,101265,628.0
enfield1999-07-01,1999-07-01T00:00:00Z,enfield,102427,716.0
enfield1999-08-01,1999-08-01T00:00:00Z,enfield,104178,634.0
enfield1999-09-01,1999-09-01T00:00:00Z,enfield,105624,586.0
enfield1999-10-01,1999-10-01T00:00:00Z,enfield,107849,595.0
enfield1999-11-01,1999-11-01T00:00:00Z,enfield,109730,591.0
enfield1999-12-01,1999-12-01T00:00:00Z,enfield,110428,582.0
enfield2000-01-01,2000-01-01T00:00:00Z,enfield,111689,451.0
enfield2000-02-01,2000-02-01T00:00:00Z,enfield,112877,444.0
enfield2000-03-01,2000-03-01T00:00:00Z,enfield,116373,559.0
enfield2000-04-01,2000-04-01T00:00:00Z,enfield,118217,424.0
enfield2000-05-01,2000-05-01T00:00:00Z,enfield,120935,501.0
enfield2000-06-01,2000-06-01T00:00:00Z,enfield,122881,485.0
enfield2000-07-01,2000-07-01T00:00:00Z,enfield,124835,514.0
enfield2000-08-01,2000-08-01T00:00:00Z,enfield,125647,474.0
enfield2000-09-01,2000-09-01T00:00:00Z,enfield,126041,483.0
enfield2000-10-01,2000-10-01T00:00:00Z,enfield,127811,445.0
enfield2000-11-01,2000-11-01T00:00:00Z,enfield,127358,475.0
enfield2000-12-01,2000-12-01T00:00:00Z,enfield,127408,473.0
enfield2001-01-01,2001-01-01T00:00:00Z,enfield,125851,425.0
enfield2001-02-01,2001-02-01T00:00:00Z,enfield,127577,411.0
enfield2001-03-01,2001-03-01T00:00:00Z,enfield,128245,506.0
enfield2001-04-01,2001-04-01T00:00:00Z,enfield,130619,466.0
enfield2001-05-01,2001-05-01T00:00:00Z,enfield,131946,615.0
enfield2001-06-01,2001-06-01T00:00:00Z,enfield,134910,700.0
enfield2001-07-01,2001-07-01T00:00:00Z,enfield,136380,698.0
enfield2001-08-01,2001-08-01T00:00:00Z,enfield,139076,750.0
enfield2001-09-01,2001-09-01T00:00:00Z,enfield,141172,646.0
enfield2001-10-01,2001-10-01T00:00:00Z,enfield,143385,681.0
enfield2001-11-01,2001-11-01T00:00:00Z,enfield,144954,671.0
enfield2001-12-01,2001-12-01T00:00:00Z,enfield,144443,504.0
enfield2002-01-01,2002-01-01T00:00:00Z,enfield,144678,440.0
enfield2002-02-01,2002-02-01T00:00:00Z,enfield,145085,487.0
enfield2002-03-01,2002-03-01T00:00:00Z,enfield,147046,599.0
enfield2002-04-01,2002-04-01T00:00:00Z,enfield,149140,623.0
enfield2002-05-01,2002-05-01T00:00:00Z,enfield,151451,733.0
enfield2002-06-01,2002-06-01T00:00:00Z,enfield,154921,522.0
enfield2002-07-01,2002-07-01T00:00:00Z,enfield,159583,763.0
enfield2002-08-01,2002-08-01T00:00:00Z,enfield,163246,736.0
enfield2002-09-01,2002-09-01T00:00:00Z,enfield,169030,568.0
enfield2002-10-01,2002-10-01T00:00:00Z,enfield,173956,653.0
enfield2002-11-01,2002-11-01T00:00:00Z,enfield,178760,559.0
enfield2002-12-01,2002-12-01T00:00:00Z,enfield,180595,554.0
enfield2003-01-01,2003-01-01T00:00:00Z,enfield,182113,516.0
enfield2003-02-01,2003-02-01T00:00:00Z,enfield,184682,498.0
enfield2003-03-01,2003-03-01T00:00:00Z,enfield,188076,421.0
enfield2003-04-01,2003-04-01T00:00:00Z,enfield,188273,456.0
enfield2003-05-01,2003-05-01T00:00:00Z,enfield,189206,424.0
enfield2003-06-01,2003-06-01T00:00:00Z,enfield,189793,508.0
enfield2003-07-01,2003-07-01T00:00:00Z,enfield,192574,574.0
enfield2003-08-01,2003-08-01T00:00:00Z,enfield,193342,526.0
enfield2003-09-01,2003-09-01T00:00:00Z,enfield,193259,535.0
enfield2003-10-01,2003-10-01T00:00:00Z,enfield,194368,668.0
enfield2003-11-01,2003-11-01T00:00:00Z,enfield,195174,570.0
enfield2003-12-01,2003-12-01T00:00:00Z,enfield,196011,625.0
enfield2004-01-01,2004-01-01T00:00:00Z,enfield,195656,437.0
enfield2004-02-01,2004-02-01T00:00:00Z,enfield,195880,532.0
enfield2004-03-01,2004-03-01T00:00:00Z,enfield,196929,549.0
enfield2004-04-01,2004-04-01T00:00:00Z,enfield,200131,499.0
enfield2004-05-01,2004-05-01T00:00:00Z,enfield,205044,506.0
enfield2004-06-01,2004-06-01T00:00:00Z,enfield,208076,565.0
enfield2004-07-01,2004-07-01T00:00:00Z,enfield,209454,672.0
enfield2004-08-01,2004-08-01T00:00:00Z,enfield,210187,574.0
enfield2004-09-01,2004-09-01T00:00:00Z,enfield,212091,534.0
enfield2004-10-01,2004-10-01T00:00:00Z,enfield,212749,476.0
enfield2004-11-01,2004-11-01T00:00:00Z,enfield,212126,445.0
enfield2004-12-01,2004-12-01T00:00:00Z,enfield,211855,423.0
enfield2005-01-01,2005-01-01T00:00:00Z,enfield,211130,294.0
enfield2005-02-01,2005-02-01T00:00:00Z,enfield,211116,302.0
enfield2005-03-01,2005-03-01T00:00:00Z,enfield,211401,344.0
enfield2005-04-01,2005-04-01T00:00:00Z,enfield,212264,357.0
enfield2005-05-01,2005-05-01T00:00:00Z,enfield,214255,363.0
enfield2005-06-01,2005-06-01T00:00:00Z,enfield,213362,429.0
enfield2005-07-01,2005-07-01T00:00:00Z,enfield,213662,528.0
enfield2005-08-01,2005-08-01T00:00:00Z,enfield,211684,480.0
enfield2005-09-01,2005-09-01T00:00:00Z,enfield,212393,471.0
enfield2005-10-01,2005-10-01T00:00:00Z,enfield,211578,435.0
enfield2005-11-01,2005-11-01T00:00:00Z,enfield,213840,497.0
enfield2005-12-01,2005-12-01T00:00:00Z,enfield,213899,558.0
enfield2006-01-01,2006-01-01T00:00:00Z,enfield,214069,422.0
enfield2006-02-01,2006-02-01T00:00:00Z,enfield,213136,404.0
enfield2006-03-01,2006-03-01T00:00:00Z,enfield,212404,540.0
enfield2006-04-01,2006-04-01T00:00:00Z,enfield,214323,419.0
enfield2006-05-01,2006-05-01T00:00:00Z,enfield,215853,515.0
enfield2006-06-01,2006-06-01T00:00:00Z,enfield,218910,589.0
enfield2006-07-01,2006-07-01T00:00:00Z,enfield,220262,543.0
enfield2006-08-01,2006-08-01T00:00:00Z,enfield,222090,599.0
enfield2006-09-01,2006-09-01T00:00:00Z,enfield,224114,611.0
enfield2006-10-01,2006-10-01T00:00:00Z,enfield,225897,593.0
enfield2006-11-01,2006-11-01T00:00:00Z,enfield,226400,551.0
enfield2006-12-01,2006-12-01T00:00:00Z,enfield,227042,526.0
enfield2007-01-01,2007-01-01T00:00:00Z,enfield,228591,447.0
enfield2007-02-01,2007-02-01T00:00:00Z,enfield,230986,450.0
enfield2007-03-01,2007-03-01T00:00:00Z,enfield,232000,519.0
enfield2007-04-01,2007-04-01T00:00:00Z,enfield,233559,485.0
enfield2007-05-01,2007-05-01T00:00:00Z,enfield,235672,583.0
enfield2007-06-01,2007-06-01T00:00:00Z,enfield,241066,600.0
enfield2007-07-01,2007-07-01T00:00:00Z,enfield,248178,618.0
enfield2007-08-01,2007-08-01T00:00:00Z,enfield,254281,641.0
enfield2007-09-01,2007-09-01T00:00:00Z,enfield,256719,542.0
enfield2007-10-01,2007-10-01T00:00:00Z,enfield,255341,577.0
enfield2007-11-01,2007-11-01T00:00:00Z,enfield,255010,545.0
enfield2007-12-01,2007-12-01T00:00:00Z,enfield,255537,409.0
enfield2008-01-01,2008-01-01T00:00:00Z,enfield,256572,361.0
enfield2008-02-01,2008-02-01T00:00:00Z,enfield,257164,380.0
enfield2008-03-01,2008-03-01T00:00:00Z,enfield,254573,311.0
enfield2008-04-01,2008-04-01T00:00:00Z,enfield,254069,293.0
enfield2008-05-01,2008-05-01T00:00:00Z,enfield,252871,267.0
enfield2008-06-01,2008-06-01T00:00:00Z,enfield,251091,253.0
enfield2008-07-01,2008-07-01T00:00:00Z,enfield,249164,290.0
enfield2008-08-01,2008-08-01T00:00:00Z,enfield,243580,232.0
enfield2008-09-01,2008-09-01T00:00:00Z,enfield,240810,177.0
enfield2008-10-01,2008-10-01T00:00:00Z,enfield,236345,197.0
enfield2008-11-01,2008-11-01T00:00:00Z,enfield,228804,152.0
enfield2008-12-01,2008-12-01T00:00:00Z,enfield,225029,165.0
enfield2009-01-01,2009-01-01T00:00:00Z,enfield,218634,88.0
enfield2009-02-01,2009-02-01T00:00:00Z,enfield,219316,149.0
enfield2009-03-01,2009-03-01T00:00:00Z,enfield,214101,137.0
enfield2009-04-01,2009-04-01T00:00:00Z,enfield,214281,168.0
enfield2009-05-01,2009-05-01T00:00:00Z,enfield,213527,193.0
enfield2009-06-01,2009-06-01T00:00:00Z,enfield,220342,149.0
enfield2009-07-01,2009-07-01T00:00:00Z,enfield,222874,249.0
enfield2009-08-01,2009-08-01T00:00:00Z,enfield,227008,254.0
enfield2009-09-01,2009-09-01T00:00:00Z,enfield,226748,249.0
enfield2009-10-01,2009-10-01T00:00:00Z,enfield,228465,307.0
enfield2009-11-01,2009-11-01T00:00:00Z,enfield,228971,281.0
enfield2009-12-01,2009-12-01T00:00:00Z,enfield,229652,314.0
enfield2010-01-01,2010-01-01T00:00:00Z,enfield,232752,200.0
enfield2010-02-01,2010-02-01T00:00:00Z,enfield,236894,193.0
enfield2010-03-01,2010-03-01T00:00:00Z,enfield,239224,266.0
enfield2010-04-01,2010-04-01T00:00:00Z,enfield,239051,243.0
enfield2010-05-01,2010-05-01T00:00:00Z,enfield,238994,233.0
enfield2010-06-01,2010-06-01T00:00:00Z,enfield,242128,240.0
enfield2010-07-01,2010-07-01T00:00:00Z,enfield,245935,282.0
enfield2010-08-01,2010-08-01T00:00:00Z,enfield,248091,287.0
enfield2010-09-01,2010-09-01T00:00:00Z,enfield,246254,245.0
enfield2010-10-01,2010-10-01T00:00:00Z,enfield,245078,232.0
enfield2010-11-01,2010-11-01T00:00:00Z,enfield,244642,222.0
enfield2010-12-01,2010-12-01T00:00:00Z,enfield,246486,245.0
enfield2011-01-01,2011-01-01T00:00:00Z,enfield,246396,182.0
enfield2011-02-01,2011-02-01T00:00:00Z,enfield,243641,201.0
enfield2011-03-01,2011-03-01T00:00:00Z,enfield,240271,174.0
enfield2011-04-01,2011-04-01T00:00:00Z,enfield,238131,203.0
enfield2011-05-01,2011-05-01T00:00:00Z,enfield,234490,183.0
enfield2011-06-01,2011-06-01T00:00:00Z,enfield,234802,233.0
enfield2011-07-01,2011-07-01T00:00:00Z,enfield,236705,240.0
enfield2011-08-01,2011-08-01T00:00:00Z,enfield,243949,266.0
enfield2011-09-01,2011-09-01T00:00:00Z,enfield,246731,234.0
enfield2011-10-01,2011-10-01T00:00:00Z,enfield,246757,278.0
enfield2011-11-01,2011-11-01T00:00:00Z,enfield,246152,260.0
enfield2011-12-01,2011-12-01T00:00:00Z,enfield,245870,263.0
enfield2012-01-01,2012-01-01T00:00:00Z,enfield,245201,207.0
enfield2012-02-01,2012-02-01T00:00:00Z,enfield,241211,229.0
enfield2012-03-01,2012-03-01T00:00:00Z,enfield,238119,309.0
enfield2012-04-01,2012-04-01T00:00:00Z,enfield,238951,203.0
enfield2012-05-01,2012-05-01T00:00:00Z,enfield,241601,232.0
enfield2012-06-01,2012-06-01T00:00:00Z,enfield,246589,234.0
enfield2012-07-01,2012-07-01T00:00:00Z,enfield,247630,225.0
enfield2012-08-01,2012-08-01T00:00:00Z,enfield,252055,278.0
enfield2012-09-01,2012-09-01T00:00:00Z,enfield,254222,219.0
enfield2012-10-01,2012-10-01T00:00:00Z,enfield,255359,201.0
enfield2012-11-01,2012-11-01T00:00:00Z,enfield,256117,243.0
enfield2012-12-01,2012-12-01T00:00:00Z,enfield,254952,221.0
enfield2013-01-01,2013-01-01T00:00:00Z,enfield,257977,181.0
enfield2013-02-01,2013-02-01T00:00:00Z,enfield,254621,215.0
enfield2013-03-01,2013-03-01T00:00:00Z,enfield,255208,215.0
enfield2013-04-01,2013-04-01T00:00:00Z,enfield,250979,211.0
enfield2013-05-01,2013-05-01T00:00:00Z,enfield,253467,284.0
enfield2013-06-01,2013-06-01T00:00:00Z,enfield,255051,245.0
enfield2013-07-01,2013-07-01T00:00:00Z,enfield,260420,327.0
enfield2013-08-01,2013-08-01T00:00:00Z,enfield,266535,322.0
enfield2013-09-01,2013-09-01T00:00:00Z,enfield,268408,324.0
enfield2013-10-01,2013-10-01T00:00:00Z,enfield,271406,373.0
enfield2013-11-01,2013-11-01T00:00:00Z,enfield,270460,375.0
enfield2013-12-01,2013-12-01T00:00:00Z,enfield,274721,344.0
enfield2014-01-01,2014-01-01T00:00:00Z,enfield,273452,326.0
enfield2014-02-01,2014-02-01T00:00:00Z,enfield,275164,334.0
enfield2014-03-01,2014-03-01T00:00:00Z,enfield,276980,333.0
enfield2014-04-01,2014-04-01T00:00:00Z,enfield,281241,302.0
enfield2014-05-01,2014-05-01T00:00:00Z,enfield,285433,306.0
enfield2014-06-01,2014-06-01T00:00:00Z,enfield,289657,330.0
enfield2014-07-01,2014-07-01T00:00:00Z,enfield,297080,336.0
enfield2014-08-01,2014-08-01T00:00:00Z,enfield,304944,359.0
enfield2014-09-01,2014-09-01T00:00:00Z,enfield,308965,336.0
enfield2014-10-01,2014-10-01T00:00:00Z,enfield,312717,345.0
enfield2014-11-01,2014-11-01T00:00:00Z,enfield,313472,323.0
enfield2014-12-01,2014-12-01T00:00:00Z,enfield,315083,274.0
enfield2015-01-01,2015-01-01T00:00:00Z,enfield,316066,272.0
enfield2015-02-01,2015-02-01T00:00:00Z,enfield,316690,281.0
enfield2015-03-01,2015-03-01T00:00:00Z,enfield,319393,321.0
enfield2015-04-01,2015-04-01T00:00:00Z,enfield,321756,265.0
enfield2015-05-01,2015-05-01T00:00:00Z,enfield,324721,327.0
enfield2015-06-01,2015-06-01T00:00:00Z,enfield,328530,286.0
enfield2015-07-01,2015-07-01T00:00:00Z,enfield,335381,398.0
enfield2015-08-01,2015-08-01T00:00:00Z,enfield,344109,317.0
enfield2015-09-01,2015-09-01T00:00:00Z,enfield,350230,337.0
enfield2015-10-01,2015-10-01T00:00:00Z,enfield,353797,341.0
enfield2015-11-01,2015-11-01T00:00:00Z,enfield,355746,323.0
enfield2015-12-01,2015-12-01T00:00:00Z,enfield,359625,303.0
enfield2016-01-01,2016-01-01T00:00:00Z,enfield,364189,291.0
enfield2016-02-01,2016-02-01T00:00:00Z,enfield,367809,248.0
enfield2016-03-01,2016-03-01T00:00:00Z,enfield,372205,612.0
enfield2016-04-01,2016-04-01T00:00:00Z,enfield,378215,157.0
enfield2016-05-01,2016-05-01T00:00:00Z,enfield,382086,209.0
enfield2016-06-01,2016-06-01T00:00:00Z,enfield,384297,243.0
enfield2016-07-01,2016-07-01T00:00:00Z,enfield,387870,260.0
enfield2016-08-01,2016-08-01T00:00:00Z,enfield,394132,281.0
enfield2016-09-01,2016-09-01T00:00:00Z,enfield,401714,253.0
enfield2016-10-01,2016-10-01T00:00:00Z,enfield,400662,225.0
enfield2016-11-01,2016-11-01T00:00:00Z,enfield,398233,249.0
enfield2016-12-01,2016-12-01T00:00:00Z,enfield,394465,211.0
enfield2017-01-01,2017-01-01T00:00:00Z,enfield,391874,208.0
enfield2017-02-01,2017-02-01T00:00:00Z,enfield,386270,189.0
enfield2017-03-01,2017-03-01T00:00:00Z,enfield,383142,274.0
enfield2017-04-01,2017-04-01T00:00:00Z,enfield,389128,214.0
enfield2017-05-01,2017-05-01T00:00:00Z,enfield,396608,244.0
enfield2017-06-01,2017-06-01T00:00:00Z,enfield,401483,290.0
enfield2017-07-01,2017-07-01T00:00:00Z,enfield,403278,239.0
enfield2017-08-01,2017-08-01T00:00:00Z,enfield,403222,267.0
enfield2017-09-01,2017-09-01T00:00:00Z,enfield,404393,215.0
enfield2017-10-01,2017-10-01T00:00:00Z,enfield,398915,258.0
enfield2017-11-01,2017-11-01T00:00:00Z,enfield,397553,206.0
enfield2017-12-01,2017-12-01T00:00:00Z,enfield,395284,225.0
enfield2018-01-01,2018-01-01T00:00:00Z,enfield,395038,186.0
enfield2018-02-01,2018-02-01T00:00:00Z,enfield,397704,198.0
enfield2018-03-01,2018-03-01T00:00:00Z,enfield,397593,237.0
enfield2018-04-01,2018-04-01T00:00:00Z,enfield,396942,165.0
enfield2018-05-01,2018-05-01T00:00:00Z,enfield,398208,200.0
enfield2018-06-01,2018-06-01T00:00:00Z,enfield,396700,239.0
enfield2018-07-01,2018-07-01T00:00:00Z,enfield,397849,230.0
enfield2018-08-01,2018-08-01T00:00:00Z,enfield,395213,244.0
enfield2018-09-01,2018-09-01T00:00:00Z,enfield,394729,238.0
enfield2018-10-01,2018-10-01T00:00:00Z,enfield,397498,225.0
enfield2018-11-01,2018-11-01T00:00:00Z,enfield,394432,200.0
enfield2018-12-01,2018-12-01T00:00:00Z,enfield,397674,195.0
enfield2019-01-01,2019-01-01T00:00:00Z,enfield,395616,202.0
enfield2019-02-01,2019-02-01T00:00:00Z,enfield,397282,194.0
enfield2019-03-01,2019-03-01T00:00:00Z,enfield,393863,170.0
enfield2019-04-01,2019-04-01T00:00:00Z,enfield,393997,189.0
enfield2019-05-01,2019-05-01T00:00:00Z,enfield,388337,158.0
enfield2019-06-01,2019-06-01T00:00:00Z,enfield,391342,201.0
enfield2019-07-01,2019-07-01T00:00:00Z,enfield,387867,209.0
enfield2019-08-01,2019-08-01T00:00:00Z,enfield,393602,256.0
enfield2019-09-01,2019-09-01T00:00:00Z,enfield,386682,222.0
enfield2019-10-01,2019-10-01T00:00:00Z,enfield,393802,234.0
enfield2019-11-01,2019-11-01T00:00:00Z,enfield,393860,227.0
greenwich1995-01-01,1995-01-01T00:00:00Z,greenwich,62300,182.0
greenwich1995-02-01,1995-02-01T00:00:00Z,greenwich,60993,174.0
greenwich1995-03-01,1995-03-01T00:00:00Z,greenwich,61378,206.0
greenwich1995-04-01,1995-04-01T00:00:00Z,greenwich,61928,176.0
greenwich1995-05-01,1995-05-01T00:00:00Z,greenwich,63513,216.0
greenwich1995-06-01,1995-06-01T00:00:00Z,greenwich,64752,233.0
greenwich1995-07-01,1995-07-01T00:00:00Z,greenwich,65486,240.0
greenwich1995-08-01,1995-08-01T00:00:00Z,greenwich,65076,240.0
greenwich1995-09-01,1995-09-01T00:00:00Z,greenwich,63997,224.0
greenwich1995-10-01,1995-10-01T00:00:00Z,greenwich,63405,203.0
greenwich1995-11-01,1995-11-01T00:00:00Z,greenwich,63744,205.0
greenwich1995-12-01,1995-12-01T00:00:00Z,greenwich,64105,208.0
greenwich1996-01-01,1996-01-01T00:00:00Z,greenwich,62417,154.0
greenwich1996-02-01,1996-02-01T00:00:00Z,greenwich,61714,180.0
greenwich1996-03-01,1996-03-01T00:00:00Z,greenwich,62475,229.0
greenwich1996-04-01,1996-04-01T00:00:00Z,greenwich,64645,183.0
greenwich1996-05-01,1996-05-01T00:00:00Z,greenwich,66462,268.0
greenwich1996-06-01,1996-06-01T00:00:00Z,greenwich,66510,211.0
greenwich1996-07-01,1996-07-01T00:00:00Z,greenwich,65526,293.0
greenwich1996-08-01,1996-08-01T00:00:00Z,greenwich,65993,279.0
greenwich1996-09-01,1996-09-01T00:00:00Z,greenwich,66181,262.0
greenwich1996-10-01,1996-10-01T00:00:00Z,greenwich,67116,262.0
greenwich1996-11-01,1996-11-01T00:00:00Z,greenwich,66593,331.0
greenwich1996-12-01,1996-12-01T00:00:00Z,greenwich,66609,311.0
greenwich1997-01-01,1997-01-01T00:00:00Z,greenwich,68147,228.0
greenwich1997-02-01,1997-02-01T00:00:00Z,greenwich,67836,202.0
greenwich1997-03-01,1997-03-01T00:00:00Z,greenwich,69326,227.0
greenwich1997-04-01,1997-04-01T00:00:00Z,greenwich,69274,230.0
greenwich1997-05-01,1997-05-01T00:00:00Z,greenwich,71221,289.0
greenwich1997-06-01,1997-06-01T00:00:00Z,greenwich,70854,303.0
greenwich1997-07-01,1997-07-01T00:00:00Z,greenwich,72558,343.0
greenwich1997-08-01,1997-08-01T00:00:00Z,greenwich,73572,307.0
greenwich1997-09-01,1997-09-01T00:00:00Z,greenwich,75519,303.0
greenwich1997-10-01,1997-10-01T00:00:00Z,greenwich,75960,351.0
greenwich1997-11-01,1997-11-01T00:00:00Z,greenwich,75273,297.0
greenwich1997-12-01,1997-12-01T00:00:00Z,greenwich,75273,311.0
greenwich1998-01-01,1998-01-01T00:00:00Z,greenwich,76900,219.0
greenwich1998-02-01,1998-02-01T00:00:00Z,greenwich,78919,224.0
greenwich1998-03-01,1998-03-01T00:00:00Z,greenwich,79751,232.0
greenwich1998-04-01,1998-04-01T00:00:00Z,greenwich,79996,251.0
greenwich1998-05-01,1998-05-01T00:00:00Z,greenwich,81288,282.0
greenwich1998-06-01,1998-06-01T00:00:00Z,greenwich,82753,342.0
greenwich1998-07-01,1998-07-01T00:00:00Z,greenwich,82868,326.0
greenwich1998-08-01,1998-08-01T00:00:00Z,greenwich,82799,266.0
greenwich1998-09-01,1998-09-01T00:00:00Z,greenwich,82748,331.0
greenwich1998-10-01,1998-10-01T00:00:00Z,greenwich,82374,346.0
greenwich1998-11-01,1998-11-01T00:00:00Z,greenwich,83127,296.0
greenwich1998-12-01,1998-12-01T00:00:00Z,greenwich,84872,320.0
greenwich1999-01-01,1999-01-01T00:00:00Z,greenwich,86685,270.0
greenwich1999-02-01,1999-02-01T00:00:00Z,greenwich,86117,235.0
greenwich1999-03-01,1999-03-01T00:00:00Z,greenwich,85175,364.0
greenwich1999-04-01,1999-04-01T00:00:00Z,greenwich,84727,307.0
greenwich1999-05-01,1999-05-01T00:00:00Z,greenwich,87081,268.0
greenwich1999-06-01,1999-06-01T00:00:00Z,greenwich,88406,380.0
greenwich1999-07-01,1999-07-01T00:00:00Z,greenwich,90491,422.0
greenwich1999-08-01,1999-08-01T00:00:00Z,greenwich,91885,352.0
greenwich1999-09-01,1999-09-01T00:00:00Z,greenwich,94542,386.0
greenwich1999-10-01,1999-10-01T00:00:00Z,greenwich,96499,413.0
greenwich1999-11-01,1999-11-01T00:00:00Z,greenwich,98617,428.0
greenwich1999-12-01,1999-12-01T00:00:00Z,greenwich,100325,433.0
greenwich2000-01-01,2000-01-01T00:00:00Z,greenwich,102411,233.0
greenwich2000-02-01,2000-02-01T00:00:00Z,greenwich,102030,262.0
greenwich2000-03-01,2000-03-01T00:00:00Z,greenwich,101218,378.0
greenwich2000-04-01,2000-04-01T00:00:00Z,greenwich,104055,292.0
greenwich2000-05-01,2000-05-01T00:00:00Z,greenwich,107371,298.0
greenwich2000-06-01,2000-06-01T00:00:00Z,greenwich,111237,365.0
greenwich2000-07-01,2000-07-01T00:00:00Z,greenwich,113784,338.0
greenwich2000-08-01,2000-08-01T00:00:00Z,greenwich,115377,340.0
greenwich2000-09-01,2000-09-01T00:00:00Z,greenwich,118005,323.0
greenwich2000-10-01,2000-10-01T00:00:00Z,greenwich,115955,315.0
greenwich2000-11-01,2000-11-01T00:00:00Z,greenwich,115946,334.0
greenwich2000-12-01,2000-12-01T00:00:00Z,greenwich,114567,306.0
greenwich2001-01-01,2001-01-01T00:00:00Z,greenwich,115168,269.0
