distrito,barrio,calle,color,bateria_linea,num_plazas
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,15",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,15",Azul,Batería,27
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,15",Verde,Línea,14
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,15",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,16",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,16",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,16",Verde,Línea,15
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,17",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,19",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,21",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,21",Azul,Batería,16
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,25",Azul,Batería,27
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,27",Verde,Línea,10
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,31",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,33",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,33",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,36",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,36",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,36",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,36",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,37",Verde,Línea,18
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,38",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,38",Verde,Línea,12
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,38",Verde,Batería,9
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,38",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,38",Verde,Batería,9
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,39",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,39",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,43",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,45",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,45",Verde,Batería,27
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,45",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,47",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,47",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,45 B",Verde,Línea,13
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO LEGENDRE,45 H",Verde,Línea,10
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Batería,4
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Batería,7
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Línea,21
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Línea,60
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE MAURICIO LEGENDRE,Verde,Línea,11
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,2",Verde,Línea,9
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,2",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,2",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,6",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,6",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,6",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,6",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE MAURICIO RAVEL,6",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL MEMBRILLO,1",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL MEMBRILLO,2",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL MEMBRILLO,3",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL NISPERO,3",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUESTRA SEÑORA DE LAS ANGUSTIAS,3",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,PASEO NUESTRA SEÑORA DEL RECUERDO,Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,PASEO NUESTRA SEÑORA DEL RECUERDO,Verde,Batería,8
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,2",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,2",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,3",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,4",Verde,Línea,12
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,5",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,7",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,9",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,11",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,11",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,13",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,13",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,7 B",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE NUÑEZ MORGADO,7 B",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,1",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,1",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,1",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,1",Verde,Batería,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,1",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,3",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,4",Verde,Batería,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,4",Verde,Batería,21
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,5",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,6",Verde,Batería,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,7",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,7",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,7",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,7",Verde,Batería,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,7",Verde,Batería,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,8",Verde,Batería,25
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,9",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,9",Verde,Línea,8
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,10",Verde,Batería,40
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,11",Verde,Batería,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,11",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,11",Verde,Batería,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PABLO LUNA,14",Verde,Línea,11
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL PADRE FRANCISCO PALAU Y QUER,1",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL PADRE FRANCISCO PALAU Y QUER,3",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL PADRE FRANCISCO PALAU Y QUER,5",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DEL PADRE FRANCISCO PALAU Y QUER,7",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Verde,Línea,16
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Azul,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Azul,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Azul,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,CALLE DEL PADRE FRANCISCO PALAU Y QUER,Azul,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,3:00 AM",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,1",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,1",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,2",Verde,Línea,12
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,2",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,4",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,5",Verde,Línea,9
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,5",Verde,Línea,42
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,7",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PASTORA IMPERIO,9",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE PASTORA IMPERIO,Verde,Línea,8
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,44",Verde,Línea,9
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,71",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,75",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,75",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,75",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,77",Verde,Línea,14
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,77",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,96",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,99",Verde,Batería,15
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,108",Azul,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA PIO XII,94 E",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,AVENIDA PIO XII,Verde,Batería,32
05  CHAMARTÍN,05-06 CASTILLA,AVENIDA PIO XII,Verde,Batería,4
05  CHAMARTÍN,05-06 CASTILLA,AVENIDA PIO XII,Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,AVENIDA PIO XII,Verde,Línea,20
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS PLATERIAS,5",Verde,Batería,10
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,2",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,6",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,10",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,20",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,26",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,32",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,34",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,36",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,38",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,38",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE PONIENTE,40",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,1",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,3",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,3",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,3",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,5",Verde,Línea,29
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,5",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,9",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,9",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,9",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,11",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RAFAEL HERRERA,11",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,2:00 AM",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,1",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,3",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,3",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,5",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,6",Verde,Línea,8
05  CHAMARTÍN,05-06 CASTILLA,"AVENIDA RECUERDO,9",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RODRIGUEZ JAEN,3",Verde,Línea,6
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RODRIGUEZ JAEN,25",Verde,Línea,50
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE RODRIGUEZ JAEN,27",Verde,Línea,47
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE RODRIGUEZ JAEN,Verde,Batería,4
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE RODRIGUEZ JAEN,Verde,Batería,21
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SAN RAMON NONATO,2",Verde,Línea,9
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SAN RAMON NONATO,4",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SAN RAMON NONATO,6",Verde,Línea,7
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SAN RAMON NONATO,6",Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SANTA MAGDALENA SOFIA,12",Verde,Línea,4
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE SANTA MAGDALENA SOFIA,12",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,1",Verde,Línea,1
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,11",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,11",Verde,Línea,3
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,11",Verde,Línea,8
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,25",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,25",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,"CALLE DE LAS VIEJAS,25",Verde,Línea,2
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE LAS VIEJAS,Verde,Línea,13
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE LA YUCA,Verde,Línea,5
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE LA YUCA,Verde,Batería,7
05  CHAMARTÍN,05-06 CASTILLA,CALLE DE LA YUCA,Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,1",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,7",Verde,Línea,7
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,13",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,17",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,25",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ABEL,26",Verde,Línea,9
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ADELA BALBOA,1",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ADELA BALBOA,3",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ADELA BALBOA,7",Verde,Línea,3
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ADRIAN PULIDO,8",Verde,Línea,10
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ADRIAN PULIDO,12",Azul,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,1",Verde,Batería,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,3",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,4",Verde,Línea,9
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,6",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,11",Verde,Línea,11
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,15",Verde,Línea,3
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,16",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,19",Verde,Línea,11
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,21",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,21",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,23",Verde,Línea,8
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,25",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,26",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,26",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,26",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,27",Verde,Línea,3
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,30",Verde,Línea,8
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,31",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,31",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,32",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,33",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,33",Verde,Línea,3
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,35",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,29 A",Verde,Línea,10
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,29 C",Verde,Línea,7
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALEJANDRO RODRIGUEZ,29 C",Verde,Línea,9
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALMANSA,24",Verde,Batería,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALMANSA,70",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ALMANSA,70",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,PUENTE AMANIEL,Verde,Línea,20
06  TETUÁN,06-01 BELLAS VISTAS,PUENTE AMANIEL,Verde,Línea,20
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ANTONIO GOMEZ GALIANA,5",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ANTONIO GOMEZ GALIANA,6",Verde,Línea,11
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ANTONIO GOMEZ GALIANA,9",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,1",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,1",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,2",Verde,Línea,5
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,3",Verde,Línea,3
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,4",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,14",Verde,Línea,6
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,19",Verde,Línea,13
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,30",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,7 B",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE ARANJUEZ,7 B",Verde,Línea,1
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE AVELINO MONTERO RIOS,3",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE AVELINO MONTERO RIOS,13",Verde,Línea,4
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE AVELINO MONTERO RIOS,21",Verde,Línea,2
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE AVELINO MONTERO RIOS,22",Verde,Línea,19
06  TETUÁN,06-01 BELLAS VISTAS,"CALLE DE AVELINO MONTERO RIOS,31",Verde,Línea,1
