Distrito	Barrio	Dirección	Tipo de Reserva	Línea / Batería	Número de Plazas
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE AUGUSTO GONZALEZ BESADA, 18	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE AUGUSTO GONZALEZ BESADA, 20	PMR	Batería	2
14  MORATALAZ	14-02 HORCAJO	CALLE  DE BRUJAS, 6	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE BRUJAS, 32	PMR	Línea	1
14  MORATALAZ	14-02 HORCAJO	CALLE  DE BRUJAS, 3 B	PMR	Línea	1
14  MORATALAZ	14-02 HORCAJO	CALLE  DE BRUJAS, 3 C	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE BRUJAS	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CAMINO DE LOS VINATEROS, 12	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CAMINO DE LOS VINATEROS, 32	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CAMINO DE LOS VINATEROS, 51	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CAMINO DE LOS VINATEROS, 73	PMR	Línea	3
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CAMINO DE LOS VINATEROS, 87	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CAMINO DE LOS VINATEROS, 98	PMR	Línea	2
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CAMINO DE LOS VINATEROS, 106	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 111	PMR	Línea	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 113	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 114	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 117	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 124	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 125	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 140	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 146	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 160	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 171	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 184	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 184	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 192	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 202	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 206	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS, 159 B	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CAMINO DE LOS VINATEROS	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 2	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 8	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 9	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 10	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 21	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 28	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 37	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA CAÑADA, 52	PMR	Batería	2
14  MORATALAZ	14-02 HORCAJO	CALLE  DEL CAÑON DEL RIO LOBOS, 5	PMR	Línea	2
14  MORATALAZ	14-02 HORCAJO	CALLE  DEL CAÑON DEL RIO LOBOS, 8	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE LA CIUDAD DE AGUILAS, 2 A	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE LA CIUDAD DE AGUILAS, 5	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE LA CIUDAD DE AGUILAS, 20	PMR	Línea	1
14  MORATALAZ	14-02 HORCAJO	CALLE  DE LA CIUDAD ENCANTADA, 9 A	PMR	Línea	2
14  MORATALAZ	14-02 HORCAJO	CALLE  DE LA CIUDAD ENCANTADA, 2	PMR	Línea	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR ALONSO DE TOBAR, 14	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR ALONSO DE TOBAR, 15	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	PLAZA  DEL CORREGIDOR ALONSO DE TOBAR	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	PLAZA  DEL CORREGIDOR CONDE DE MACEDA Y TABOADA	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO CABEZA DE VACA, 1	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO CABEZA DE VACA, 4	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO CABEZA DE VACA, 24	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 1	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 3	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 10	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 21	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 22	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 30	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 33	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 39	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 45	PMR	Batería	3
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 59	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 72	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, 25 M	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR DIEGO DE VALDERRABANO, Fte 62	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 3	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 6	PMR	unknown	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 11	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 20	PMR	Batería	4
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 25	PMR	Batería	3
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR JOSE DE PASAMONTE, 27	PMR	Línea	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CORREGIDOR JUAN DE BOBADILLA, 1	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CORREGIDOR JUAN DE BOBADILLA, 47	PMR	Batería	5
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CORREGIDOR JUAN DE BOBADILLA	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DEL CORREGIDOR JUAN DE BOBADILLA	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 4	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 11	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 12	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 17	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 19	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 38	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 62	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 67	PMR	Batería	3
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 80	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 88	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 88	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 90	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJAN, 106	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	PLAZA  DEL CORREGIDOR LICENCIADO ANTONIO DE MENA	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR MENDO DE ZUÑIGA, 5	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR MENDO DE ZUÑIGA, 12	PMR	Batería	3
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR RODRIGO RODRIGUEZ, 17	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DEL CORREGIDOR RODRIGO RODRIGUEZ, 29	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR SEÑOR DE LA ELIPA, 1	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DEL CORREGIDOR SEÑOR DE LA ELIPA, 11	PMR	Línea	1
14  MORATALAZ	14-02 HORCAJO	CALLE  DE LA COSTA BLANCA, 1	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 34	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 62	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 92	PMR	unknown	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 98	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 98	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 104	PMR	Batería	3
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 112	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 117	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 120	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 124	PMR	Batería	3
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 126	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 127	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 127	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 141	PMR	Línea	2
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 192	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 206	PMR	Batería	2
14  MORATALAZ	14-03 MARROQUINA	AVENIDA  DEL DOCTOR GARCIA TAPIA, 208	PMR	Batería	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE EL PAULAR, 7	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 2	PMR	unknown	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 3	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 8	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 10	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 25	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 44	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 52	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 65	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 66	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 67	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 70	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 75	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 89	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 93	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 94	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 110	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 125	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 131	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 142	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 160	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 171	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 178	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 189	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 190	PMR	Batería	6
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 191	PMR	Batería	3
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 201	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 231	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 235	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 235	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 239	PMR	Línea	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS, 242	PMR	Batería	2
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 268	PMR	unknown	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 292	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 308	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 324	PMR	unknown	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 332	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 344	PMR	unknown	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 354	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA ENCOMIENDA DE PALACIOS, 362	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA ENCOMIENDA DE PALACIOS	PMR	Línea	2
14  MORATALAZ	14-05 FONTARRÓN	PLAZA  DEL ENCUENTRO, 3	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 1	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 5	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 9	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 17	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 26	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 27	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 29	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 48	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 86	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 86	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 98	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 102	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE ENTRE ARROYOS, 108	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 5	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 11	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 17	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 20	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 23	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 25	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 29	PMR	Batería	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 37	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 59	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 69	PMR	Batería	2
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 81	PMR	Línea	1
14  MORATALAZ	14-04 MEDIA LEGUA	CALLE  DE FELIX RODRIGUEZ DE LA FUENTE, 18 G	PMR	Batería	3
14  MORATALAZ	14-01 PAVONES	CALLE  DE FLORENCIA, 20	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE FLORENCIA, 26	PMR	Línea	2
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE FLORENCIO CANO CRISTOBAL, 12	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE FOBOS, 5	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE FOBOS, 17	PMR	Línea	2
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA FUENTE CARRANTONA, 10	PMR	Línea	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA FUENTE CARRANTONA, 12	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE LA FUENTE CARRANTONA, 15	PMR	Línea	1
14  MORATALAZ	14-03 MARROQUINA	CALLE  DE LA FUENTE CARRANTONA, 28	PMR	Línea	2
14  MORATALAZ	14-02 HORCAJO	CALLE  DE LA FUENTE CARRANTONA, 36 C	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 5	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 10	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 16	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 19	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 21	PMR	Batería	3
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 36	PMR	Línea	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 43	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 59	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 65	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 68	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 70	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 71	PMR	unknown	
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 85	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 104	PMR	Batería	3
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 117	PMR	Línea	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 120	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 124	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 132	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 135	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 146	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 151	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 153	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 157	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 162	PMR	Batería	2
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 189	PMR	Batería	2
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 204	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 207	PMR	Línea	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 207	PMR	Batería	1
14  MORATALAZ	14-06 VINATEROS	CALLE  DE LA HACIENDA DE PAVONES, 207	PMR	Batería	1
14  MORATALAZ	14-05 FONTARRÓN	CALLE  DE LA HACIENDA DE PAVONES, 226	PMR	Batería	3
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA HACIENDA DE PAVONES, 229	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA HACIENDA DE PAVONES, 231	PMR	Batería	2
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA HACIENDA DE PAVONES, 233	PMR	Batería	1
14  MORATALAZ	14-01 PAVONES	CALLE  DE LA HACIENDA DE PAVONES, 239	PMR	Batería	1
