Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
448532,6200000000;4470389,0300000000;14/09/2017;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;5 B;PMR;Batería;1;3,5;;-3.6063419260;40.3825018230
448429,8700000000;4470350,5100000000;03/08/2022;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;S/N;PMR;Batería;2;5,9;;-3.6075493200;40.3821484800
448099,0900000000;4468577,5900000000;05/05/2014;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;ZORITA DE LA FRONTERA, CALLE, DE;3;PMR;Línea;2;10,97;;-3.6113017350;40.3661564260
449680,0300000000;4472955,0600000000;10/07/2023;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ABAD JUAN CATALAN, CALLE, DEL;26;PMR;Línea;1;8;;-3.5930277050;40.4056883930
449730,8200000000;4473042,7600000000;10/07/2023;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ABAD JUAN CATALAN, CALLE, DEL;58;PMR;Línea;1;8;;-3.5924360680;40.4064819400
448323,8200000000;4472657,8600000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ALCACER TEJARES, CALLE, DE;6;PMR;Línea;1;5,2;;-3.6089857820;40.4029278260
450396,7100000000;4472194,8000000000;02/04/2008;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ALCALDE JUAN DE MATA SEVILLANO, CALLE, DEL;18;PMR;Línea;1;6,5;;-3.5845226620;40.3988826290
447229,5200000000;4471971,2200000000;18/02/2005;19  VICÁLVARO;19-02 VALDEBERNARDO;ALPUJARRAS, CALLE, DE LAS;10 C;PMR;Línea;1;5;;-3.6218242200;40.3966734760
448480,1300000000;4473361,8900000000;06/04/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ANILLO VERDE, CALLE, DEL;6;PMR;Línea;1;5;;-3.6072009620;40.4092806100
448941,3600000000;4473112,1100000000;20/11/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ANILLO VERDE, CALLE, DEL;52;PMR;Línea;1;6;;-3.6017450860;40.4070585650
453066,3100000000;4472068,8400000000;02/02/2024;19  VICÁLVARO;19-04 CAÑAVERAL;ANNA FRANK, CALLE, DE;S/N;PMR;Línea;1;8;;-3.5530563350;40.3979028710
448489,1100000000;4473422,7000000000;14/12/2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARROYO DEL JUNCAL, CALLE, DEL;8;PMR;Línea;1;4,66;;-3.6070999490;40.4098287580
448496,5700000000;4473418,4900000000;30/05/2017;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARROYO DEL JUNCAL, CALLE, DEL;12;PMR;Línea;1;4,78;;-3.6070116560;40.4097912300
448558,5900000000;4473385,1700000000;13/10/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARROYO DEL JUNCAL, CALLE, DEL;42;PMR;Línea;1;4,5;;-3.6062781560;40.4094948390
448313,6400000000;4473108,2100000000;27/01/2012;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;PMR;Línea;2;11;;-3.6091423720;40.4069847100
448321,0300000000;4473024,2100000000;18/02/2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;29;PMR;Línea;1;5;;-3.6090485210;40.4062280050
448014,7100000000;4473156,1800000000;02/04/2008;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;3;PMR;Línea;1;6,2;;-3.6126690420;40.4073977560
448199,7000000000;4473200,8900000000;25/01/2023;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;6;PMR;Batería;1;3,7;;-3.6104926610;40.4078128060
448152,5500000000;4473240,6700000000;08/06/2011;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;14;PMR;Línea;1;5,5;;-3.6110515820;40.4081677540
448224,0700000000;4473239,7400000000;23/02/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;18;PMR;Batería;1;7,7;;-3.6102086460;40.4081636280
448219,2900000000;4473299,4500000000;16/07/2008;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;24;PMR;Línea;1;6,5;;-3.6102697810;40.4087018650
448116,8300000000;4473236,0400000000;10/02/2003;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;32;PMR;Línea;1;5,1;;-3.6114721900;40.4081235790
448108,5300000000;4473249,2400000000;28/09/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;32;PMR;Línea;1;4,5;;-3.6115709680;40.4082420090
448112,5500000000;4473283,6200000000;19/12/2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;36;PMR;Línea;1;5,5;;-3.6115265060;40.4085524950
448106,6900000000;4473271,0500000000;24/11/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;50;PMR;Línea;1;5,5;;-3.6115944590;40.4084391640
448059,8500000000;4473213,7300000000;27/06/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;62;PMR;Línea;1;5,5;;-3.6121419200;40.4079192620
447982,7600000000;4473284,1600000000;05/12/2017;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;72;PMR;Línea;1;5,5;;-3.6130561320;40.4085495160
447926,4900000000;4473162,9900000000;05/11/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;108;PMR;Línea;1;7,4;;-3.6137092460;40.4074536190
447822,0300000000;4472972,0400000000;21/05/2009;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;128;PMR;Batería;1;3,7;;-3.6149247190;40.4057274690
447788,7000000000;4472935,4700000000;04/10/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;134;PMR;Batería;2;7;;-3.6153144450;40.4053955550
448040,3200000000;4473109,9300000000;31/07/2023;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;11 B;PMR;Batería;1;3,7;;-3.6123634830;40.4069833930
448639,2600000000;4472131,4900000000;28/12/2007;19  VICÁLVARO;19-03 VALDERRIVAS;CALIZA, CALLE, DE LA;6;PMR;Batería;1;3,17;;-3.6052263200;40.3982059660
448720,8600000000;4472061,5700000000;14/12/2004;19  VICÁLVARO;19-03 VALDERRIVAS;CALIZA, CALLE, DE LA;14;PMR;Batería;1;3,5;;-3.6042591100;40.3975814420
448682,2600000000;4472116,1100000000;12/07/2016;19  VICÁLVARO;19-03 VALDERRIVAS;CALIZA, CALLE, DE LA;FRENTE  8;PMR;Batería;1;3;;-3.6047183350;40.3980696020
448551,2100000000;4472060,6200000000;14/11/2019;19  VICÁLVARO;19-03 VALDERRIVAS;CAMPO DE LA TORRE, CALLE, DEL;9;PMR;Batería;2;5,9;;-3.6062579880;40.3975619610
448674,7700000000;4471954,2800000000;12/04/2012;19  VICÁLVARO;19-03 VALDERRIVAS;CAMPO DE LA TORRE, CALLE, DEL;21;PMR;Batería;1;3,6;;-3.6047935650;40.3966119400
448732,2400000000;4472570,1600000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CANTERAS DE TILLY, CALLE, DE LAS;8 A;PMR;Línea;1;3,6;;-3.6041659470;40.4021635000
448834,7200000000;4472617,2600000000;17/12/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CANTERAS DE TILLY, CALLE, DE LAS;18;PMR;Línea;1;8;;-3.6029621630;40.4025939060
448898,4100000000;4472735,4600000000;03/10/2011;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CAÑOS DE SAN PEDRO, CALLE, DE LOS;4;PMR;Línea;1;5,7;;-3.6022210990;40.4036627010
448915,3700000000;4472696,2100000000;21/02/2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CAÑOS DE SAN PEDRO, CALLE, DE LOS;10;PMR;Batería;1;3;;-3.6020180430;40.4033101030
448133,9200000000;4473367,2800000000;23/12/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;9;PMR;Batería;1;4;;-3.6112813380;40.4093074810
448000,2800000000;4473347,1100000000;23/11/2022;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;17;PMR;Batería;1;3,7;;-3.6128548520;40.4091169730
448022,5500000000;4473378,0500000000;04/10/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;20;PMR;Batería;1;3,5;;-3.6125947860;40.4093973780
447877,3200000000;4473263,7400000000;28/04/2008;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;25;PMR;Batería;1;4;;-3.6142970440;40.4083588920
447778,7400000000;4473163,4400000000;06/06/2023;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;33;PMR;Batería;1;3,7;;-3.6154505800;40.4074489210
447724,8500000000;4473101,0600000000;18/07/2012;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASALARREINA, CALLE, DE;43;PMR;Batería;2;6,5;;-3.6160805470;40.4068831820
448689,7800000000;4472540,5000000000;26/12/2011;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CASON DE COMEDIAS, CALLE, DEL;2;PMR;Línea;1;3,2;;-3.6046639620;40.4018932930
450154,9700000000;4472337,8100000000;13/05/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;COLUMBA, CALLE, DE;15;PMR;Línea;3;17,5;;-3.5873823510;40.4001567150
448602,0000000000;4472678,5700000000;28/05/2012;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;33;PMR;Línea;1;5,5;;-3.6057094380;40.4031324860
446892,0100000000;4471878,8300000000;24/01/2005;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;2 A;PMR;Línea;1;5;;-3.6257932700;40.3958202840
446957,2300000000;4471858,2000000000;18/02/2005;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;4;PMR;Línea;1;5;;-3.6250232150;40.3956385420
447020,7700000000;4471849,9000000000;13/05/2009;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;7;PMR;Línea;1;5,1;;-3.6242737290;40.3955678960
447215,1100000000;4471777,1600000000;20/01/2014;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;16;PMR;Línea;1;6,2;;-3.6219777720;40.3949249230
447222,0200000000;4471774,9200000000;06/07/2016;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;16;PMR;Línea;1;5,5;;-3.6218962980;40.3949048690
447005,1100000000;4471843,9100000000;25/11/2019;19  VICÁLVARO;19-02 VALDEBERNARDO;COPERNICO, CALLE, DE;6 C;PMR;Línea;1;6,5;;-3.6244577060;40.3955130640
447464,0200000000;4472294,5100000000;29/08/2019;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;30;PMR;Línea;1;6;;-3.6190878300;40.3996014040
447424,2000000000;4472124,1300000000;13/03/2018;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;44;PMR;Línea;2;13,5;;-3.6195428740;40.3980634710
447353,9400000000;4471902,2400000000;04/11/2015;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;54;PMR;Línea;1;5,5;;-3.6203524630;40.3960604680
447474,6100000000;4472463,3200000000;08/04/2019;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;18 A;PMR;Línea;1;4,8;;-3.6189768490;40.4011228940
447487,2300000000;4472326,3500000000;06/03/2012;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;28 D;PMR;Línea;1;5,5;;-3.6188169360;40.3998890870
447465,6300000000;4472255,9700000000;17/10/2022;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;34 F;PMR;Línea;1;8;;-3.6190656570;40.3992541350
447557,6800000000;4472549,0300000000;25/01/2023;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;6 B;PMR;Línea;1;8,1;;-3.6180050550;40.4018998250
447299,4100000000;4472354,9400000000;10/11/2016;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;S/N;PMR;Línea;1;5,5;;-3.6210325070;40.4001354010
447596,7900000000;4472673,1900000000;07/03/2024;19  VICÁLVARO;19-02 VALDEBERNARDO;CORDEL DE PAVONES, CALLE, DE;S/N;PMR;Línea;1;8;;-3.6175543660;40.4030207020
448110,0200000000;4473419,6600000000;15/06/2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CORDOVIN, CALLE, DE;4;PMR;Línea;1;5,5;;-3.6115674160;40.4097773640
448097,9900000000;4473451,1000000000;20/11/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CORDOVIN, CALLE, DE;5;PMR;Línea;1;6,5;;-3.6117117440;40.4100600040
448485,1900000000;4472468,0100000000;07/12/2011;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CRUZ DE LA MISA, CALLE, DE LA;2;PMR;Línea;2;11;;-3.6070689520;40.4012280890
448696,4100000000;4472459,6100000000;29/10/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CRUZ DEL CARNERO, CALLE, DE LA;16;PMR;Batería;1;3,6;;-3.6045792790;40.4011656370
447852,7000000000;4473148,0800000000;01/01/1900;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DAROCA, AVENIDA, DE;304;PMR;Batería;1;3,3;;-3.6145777930;40.4073147340
447852,3200000000;4473180,9800000000;17/10/2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DAROCA, AVENIDA, DE;305;PMR;Batería;2;7;;-3.6145848410;40.4076118130
447903,3400000000;4473102,0400000000;05/10/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DAROCA, AVENIDA, DE;314;PMR;Batería;2;7;;-3.6139772190;40.4069038660
447930,2400000000;4473109,1500000000;21/12/2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DAROCA, AVENIDA, DE;315;PMR;Batería;1;3,5;;-3.6136606600;40.4069688400
447941,7000000000;4473066,4100000000;29/12/2008;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DAROCA, AVENIDA, DE;318;PMR;Batería;1;2,7;;-3.6135221760;40.4065851870
448387,1000000000;4471842,0800000000;05/02/2004;19  VICÁLVARO;19-03 VALDERRIVAS;DEHESA DE VICALVARO, CALLE, DE LA;107;PMR;Batería;1;3,3;;-3.6081740160;40.3955829650
448481,0200000000;4472247,8800000000;27/09/2012;19  VICÁLVARO;19-03 VALDERRIVAS;DEHESA DE VICALVARO, CALLE, DE LA;S/N;PMR;Línea;2;11,7;;-3.6071003500;40.3992449670
448300,3800000000;4471940,2700000000;24/02/2017;19  VICÁLVARO;19-03 VALDERRIVAS;DEHESA DE VICALVARO, CALLE, DE LA;S/N;PMR;Batería;1;3,7;;-3.6092037930;40.3964623980
448526,4100000000;4472685,0300000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;DUQUE DEL SEVILLANO, CALLE, DEL;18;PMR;Línea;1;4,09;;-3.6066007310;40.4031856570
449126,3300000000;4472781,8500000000;03/10/2011;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EFIGENIA, CALLE, DE;19;PMR;Batería;1;3,6;;-3.5995389690;40.4040943100
449144,7800000000;4472771,9500000000;25/10/2002;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EFIGENIA, CALLE, DE;21;PMR;Batería;1;3;;-3.5993207290;40.4040063610
449163,4900000000;4472760,9100000000;09/04/2013;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EFIGENIA, CALLE, DE;25;PMR;Batería;1;3,8;;-3.5990993380;40.4039085570
448051,0400000000;4473458,0600000000;18/09/2017;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EZCARAY, CALLE, DE;14;PMR;Batería;2;5;;-3.6122657370;40.4101203370
447958,2900000000;4473481,0600000000;27/06/2024;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EZCARAY, CALLE, DE;24;PMR;Línea;1;8;;-3.6133605440;40.4103216170
448046,3900000000;4473491,8100000000;01/09/2017;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;EZCARAY, CALLE, DE;32;PMR;Batería;2;7,86;;-3.6123231470;40.4104234890
453609,0700000000;4472291,0800000000;05/07/2022;19  VICÁLVARO;19-04 CAÑAVERAL;FERENC PUSKAS, CALLE, DE;S/N;PMR;Línea;1;6;;-3.5466771380;40.3999352670
448920,8200000000;4472898,2000000000;01/07/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FORGES, CALLE, DE;13;PMR;Batería;1;2,8;;-3.6019700860;40.4051306190
448930,2600000000;4472828,7500000000;27/04/2004;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FORGES, CALLE, DE;73;PMR;Batería;1;3,5;;-3.6018532600;40.4045053500
448755,4300000000;4472702,6400000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;9;PMR;Línea;1;6;;-3.6039033600;40.4033584610
448790,3200000000;4472691,4500000000;11/01/2006;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;15;PMR;Línea;1;5;;-3.6034912320;40.4032597970
448817,4700000000;4472677,4900000000;21/02/2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;17;PMR;Línea;1;5;;-3.6031703180;40.4031353510
448889,4600000000;4472650,1300000000;10/11/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;29;PMR;Batería;3;7,82;;-3.6023197050;40.4028937350
448579,3800000000;4472475,7500000000;05/03/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTES DE SAN JORGE, CALLE, DE LAS;10;PMR;Línea;1;5,5;;-3.6059595910;40.4013032040
448183,0200000000;4472621,9900000000;23/11/2014;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLEGOS, CALLE, DE LOS;37;PMR;Línea;1;5,2;;-3.6106420890;40.4025963120
448222,4300000000;4472608,2800000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLEGOS, CALLE, DE LOS;38;PMR;Línea;1;5,5;;-3.6101766750;40.4024753610
447743,5200000000;4473040,5200000000;11/02/2019;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLO, CALLE, DEL;6;PMR;Línea;1;5,5;;-3.6158554890;40.4063389300
447832,5300000000;4472998,0700000000;10/04/2024;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLO, CALLE, DEL;14;PMR;Línea;1;8;;-3.6148031370;40.4059628980
447897,7800000000;4472952,7700000000;26/11/2020;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLO, CALLE, DEL;21;PMR;Batería;1;6;;-3.6140305040;40.4055582170
447984,8700000000;4472880,1000000000;05/06/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;GALLO, CALLE, DEL;35;PMR;Línea;1;5,5;;-3.6129982060;40.4049088840
449447,9100000000;4472678,0000000000;07/08/2023;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;4;PMR;Línea;1;8;;-3.5957412330;40.4031784370
449417,7800000000;4472636,2800000000;09/12/2016;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;8;PMR;Línea;1;4,9;;-3.5960929140;40.4028008010
449266,8700000000;4472462,3000000000;25/01/2023;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;16;PMR;Línea;1;8,2;;-3.5978573380;40.4012246510
449220,7900000000;4472416,5400000000;09/08/2023;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;32;PMR;Línea;1;8;;-3.5983966060;40.4008093710
449253,9300000000;4472448,8500000000;25/01/2023;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;36;PMR;Línea;1;8,1;;-3.5980087700;40.4011023250
449237,2100000000;4472401,5400000000;09/08/2023;19  VICÁLVARO;19-03 VALDERRIVAS;GRAN VIA DEL ESTE, AVENIDA, DE LA;15 B;PMR;Línea;;8;;-3.5982020290;40.4006751850
449157,2200000000;4472845,0700000000;28/04/2006;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HELENA DE TROYA, CALLE, DE;23;PMR;Línea;1;5,5;;-3.5991800110;40.4046664660
447927,5400000000;4473008,2900000000;25/01/2013;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HERCE, CALLE, DE;6;PMR;Línea;2;11;;-3.6136842080;40.4060599570
447863,8800000000;4472921,5800000000;15/01/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HERCE, CALLE, DE;21;PMR;Línea;1;5,5;;-3.6144275060;40.4052753480
448725,6600000000;4472492,2100000000;01/01/1900;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HORNO DE LABRADORES, CALLE, DEL;28;PMR;Línea;1;5,2;;-3.6042372800;40.4014608240
448989,6000000000;4473162,6000000000;13/07/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HUERTA DE AMBROZ, CALLE, DE LA;23;PMR;Línea;2;10;;-3.6011808370;40.4075161290
448566,0000000000;4472448,1000000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HUERTA DEL CONVENTO, CALLE, DE LA;1;PMR;Línea;1;5,5;;-3.6061149770;40.4010537950
448633,2300000000;4472403,1600000000;06/04/2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HUERTA DEL CONVENTO, CALLE, DE LA;8;PMR;Línea;1;5;;-3.6053193110;40.4006530680
448714,9900000000;4472394,3200000000;23/11/2022;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HUERTA DEL CONVENTO, CALLE, DE LA;16;PMR;Línea;2;16;;-3.6043550230;40.4005780680
447430,6700000000;4472924,1800000000;23/05/2023;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;2;PMR;Línea;1;8;;-3.6195327320;40.4052714520
447270,1100000000;4472316,3600000000;19/04/2010;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;21;PMR;Línea;1;5,38;;-3.6213743900;40.3997855530
447211,9900000000;4472304,1700000000;23/04/2010;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;28;PMR;Línea;1;4;;-3.6220583870;40.3996720500
447080,1100000000;4471857,2400000000;24/02/2015;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;46 B;PMR;Línea;1;4,4;;-3.6235751210;40.3956372240
447124,5000000000;4471854,4600000000;12/01/2018;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;47 B;PMR;Línea;2;13,4;;-3.6230518960;40.3956151080
447286,7100000000;4472592,2800000000;26/02/2008;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;Fte 14;PMR;Línea;1;5,5;;-3.6212017580;40.4022725340
447231,5500000000;4472367,4000000000;25/04/2008;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;Fte 24;PMR;Línea;1;5,5;;-3.6218331000;40.4002428310
447158,4600000000;4471962,8000000000;31/07/2018;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;S/N;PMR;Línea;1;6,5;;-3.6226607380;40.3965938920
447406,8300000000;4472796,0800000000;23/05/2023;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;S/N;PMR;Línea;1;8;;-3.6198031110;40.4041159110
448770,4100000000;4472834,2800000000;19/02/2016;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;JARDIN DE LA DUQUESA, CALLE, DEL;22;PMR;Línea;1;5,5;;-3.6037374320;40.4045448270
448941,6800000000;4473138,7400000000;21/03/2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;JARDIN DE LA DUQUESA, CALLE, DEL;42;PMR;Línea;1;8;;-3.6017434810;40.4072986340
448752,6600000000;4472803,5400000000;05/03/2024;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;JARDIN DE LA DUQUESA, CALLE, DEL;20 B;PMR;Línea;2;13,3;;-3.6039440980;40.4042674580
446979,4100000000;4472091,8800000000;15/04/2021;19  VICÁLVARO;19-02 VALDEBERNARDO;JOSE PRAT, BULEVAR, DE;8 A;PMR;Línea;1;5,5;;-3.6247813120;40.3977451930
447269,0600000000;4472082,0000000000;26/02/2013;19  VICÁLVARO;19-02 VALDEBERNARDO;JOSE PRAT, BULEVAR, DE;23;PMR;Línea;1;5,5;;-3.6213674000;40.3976741460
447343,5400000000;4471976,5900000000;24/07/2009;19  VICÁLVARO;19-02 VALDEBERNARDO;JOSE PRAT, BULEVAR, DE;36;PMR;Línea;2;10,1;;-3.6204811490;40.3967296830
447418,9300000000;4472630,9200000000;17/07/2024;19  VICÁLVARO;19-02 VALDEBERNARDO;JUGLARES, CALLE, DE LOS;16 E;PMR;Línea;1;8;;-3.6196468650;40.4026292570
