ID,DISTRITO,same_as_wikidata_distrito,COD-BARRIO,COD-DISTRITO,BARRIO,same_as_wikidata_barrio,VIA,NUMERO,L-B,PLAZAS
C-11506,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-06,20,Rejas,https://wikidata.org/entity/Q10359029,CALLE  DE ARCAUTE,7,Línea,"3"
C-11507,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,1,Batería,"1"
C-11508,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,3,Batería,"2"
C-11509,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,3,Batería,"2"
C-11510,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,5,Batería,"2"
C-11511,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,6,Línea,"2"
C-11512,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,7,Batería,"1"
C-11513,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,10,Línea,"1"
C-11514,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,12,Línea,"2"
C-11515,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,14,Línea,"1"
C-11516,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,16,Línea,"1"
C-11517,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,18,Batería,"1"
C-11518,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,20,Línea,"1"
C-11519,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,22,Línea,"2"
C-11520,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,48,Batería,"3"
C-11521,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,58,unknown,"1"
C-11522,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-02,20,Hellín,https://wikidata.org/entity/Q10294546,CALLE  DE ARCOS DE JALON,59,Línea,"1"
C-11523,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,66,Batería,"1"
C-11524,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,68,Línea,"1"
C-11525,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,70,Batería,"1"
C-11526,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,78,Línea,"2"
C-11527,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,98,unknown,"1"
C-11528,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,108,Batería,"1"
C-11529,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARCOS DE JALON,Fte 76,unknown,"1"
C-11530,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-08,20,Salvador,https://wikidata.org/entity/Q10367095,CALLE  DE AREVALO LARA,9,Línea,"2"
C-11531,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARGENTA,6,Batería,"2"
C-11532,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARGENTA,16,Batería,"1"
C-11533,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARGENTA,12 B,unknown,"2"
C-11534,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE ARGENTA,2 B,unknown,"1"
C-11535,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE ARGOS,27,Línea,"1"
C-11536,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DEL ARROZAL,14,Batería,"1"
C-11537,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE AUSTRIA,2,unknown,"1"
C-11538,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE AUSTRIA,3,Línea,"1"
C-11539,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-02,20,Hellín,https://wikidata.org/entity/Q10294546,CALLE  DE LA AVICULTURA,2,Batería,"2"
C-11540,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE BELGICA,24,Batería,"2"
C-11541,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-08,20,Salvador,https://wikidata.org/entity/Q10367095,CALLE  DE BELICE,32,unknown,"1"
C-11542,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DE LA BISUTERIA,1,unknown,"1"
C-11543,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE BOLTAÑA,5,Batería,"2"
C-11544,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE BOLTAÑA,65,Línea,"1"
C-11545,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE BOLTAÑA,71,Línea,"1"
C-11546,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE BOLTAÑA,78,Línea,"1"
C-11547,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE BOLTAÑA,90,Línea,"2"
C-11548,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE BORMONIA,Fte 1,Línea,"2"
C-11549,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DEL BROCADO,5,Línea,"1"
C-11550,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DEL BROCADO,7,unknown,"1"
C-11551,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE BUCAREST,13,Línea,"1"
C-11552,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE BUDAPEST,,Línea,"1"
C-11553,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DEL BUTRON,29,Batería,"1"
C-11554,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DEL BUTRON,,Batería,"1"
C-11555,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-08,20,Salvador,https://wikidata.org/entity/Q10367095,CALLE  DE CAMPECHE,6,Batería,"2"
C-11556,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,20,Línea,"1"
C-11557,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,29,Línea,"1"
C-11558,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,30,Batería,"1"
C-11559,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,34,Batería,"2"
C-11560,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,56,Batería,"2"
C-11561,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,76,Batería,"2"
C-11562,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CANAL DEL BOSFORO,,Línea,"1"
C-11563,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CANGAS DE NARCEA,14,Línea,"1"
C-11564,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CANGAS DE ONIS,16,unknown,"1"
C-11565,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CANGAS DE ONIS,30,Línea,"2"
C-11566,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CANGAS DE ONIS,36,Línea,"1"
C-11567,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CANGAS DE ONIS,40,Línea,"2"
C-11568,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,AVENIDA  DE CANILLEJAS A VICALVARO,63,Batería,"1"
C-11569,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-02,20,Hellín,https://wikidata.org/entity/Q10294546,AVENIDA  DE CANILLEJAS A VICALVARO,70,Batería,"1"
C-11570,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,129,Batería,"1"
C-11571,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,131,Batería,"3"
C-11572,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,137,Línea,"2"
C-11573,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,139,unknown,"1"
C-11574,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,139,unknown,"2"
C-11575,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,141,unknown,"1"
C-11576,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,AVENIDA  DE CANILLEJAS A VICALVARO,141,Línea,"2"
C-11577,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,AVENIDA  DE CANILLEJAS A VICALVARO,47 A,Batería,"1"
C-11578,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,AVENIDA  DE CANILLEJAS A VICALVARO,51 B,Batería,"2"
C-11579,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-02,20,Hellín,https://wikidata.org/entity/Q10294546,AVENIDA  DE CANILLEJAS A VICALVARO,68 B,Batería,"1"
C-11580,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE LOS CANTEROS,9,Batería,"1"
C-11581,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,CALLE  DE CAPRI,2,Línea,"1"
C-11582,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,TRAVESIA  DE CAPRI,1,Batería,"1"
C-11583,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,TRAVESIA  DE CAPRI,2,Batería,"1"
C-11584,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,TRAVESIA  DE CAPRI,5,Batería,"1"
C-11585,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-04,20,Arcos,https://wikidata.org/entity/Q9627876,TRAVESIA  DE CAPRI,5,Batería,"1"
C-11586,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-05,20,Rosas,https://wikidata.org/entity/Q18880469,CALLE  DE CARLOS II,6,Línea,"4"
C-11587,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CARLOS IV,4,Línea,"1"
C-11588,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CARLOS IV,6 C,Línea,"1"
C-11589,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DE LA CARROCERIA,3,Batería,"1"
C-11590,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-03,20,Amposta,https://wikidata.org/entity/Q11905392,CALLE  DE LA CARROCERIA,4,Batería,"1"
C-11591,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CARTAGO,9,Línea,"1"
C-11592,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CARTAGO,26,Batería,"1"
C-11593,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CARTAGO,27,Batería,"1"
C-11594,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CARTAGO,34,Batería,"1"
C-11595,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CASPE,6,Línea,"2"
C-11596,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DE CASPE,11,Línea,"1"
C-11597,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE AREVALO,5,Batería,"1"
C-11598,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE AREVALO,13,Línea,"2"
C-11599,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE AREVALO,23,Línea,"1"
C-11600,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE AREVALO,,Batería,"1"
C-11601,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE COCA,7,Línea,"1"
C-11602,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,PLAZA  DEL CASTILLO DE LA MOTA,3,unknown,"1"
C-11603,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  D CASTILLO DE MADRIGAL DE LAS ALTAS TORRES,0,Línea,"2"
C-11604,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  D CASTILLO DE MADRIGAL DE LAS ALTAS TORRES,,Batería,"1"
C-11605,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE MANZANARES,2,unknown,"1"
C-11606,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE MANZANARES,9,Batería,"1"
C-11607,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,21,Batería,"1"
C-11608,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,33,Batería,"1"
C-11609,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,35,Batería,"1"
C-11610,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,37,unknown,"2"
C-11611,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,39,Batería,"1"
C-11612,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,41,Línea,"1"
C-11613,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,con C.Arevalo,Línea,"1"
C-11614,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,Fte 33,unknown,"1"
C-11615,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE OROPESA,,Batería,"2"
C-11616,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE PEÑAFIEL,7,Batería,"1"
C-11617,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE PEÑAFIEL,13,unknown,"1"
C-11618,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE SIMANCAS,3,Batería,"2"
C-11619,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE SIMANCAS,10,Línea,"1"
C-11620,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE SIMANCAS,24,unknown,"1"
C-11621,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE SIMANCAS,43,Batería,"2"
C-11622,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE SIMANCAS,Fte 36,unknown,"1"
C-11623,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,6,unknown,"1"
C-11624,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,22,Línea,"1"
C-11625,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,24,unknown,"1"
C-11626,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,55,Batería,"1"
C-11627,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,,Batería,"2"
C-11628,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,,Batería,"1"
C-11629,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DEL CASTILLO DE UCLES,,Línea,"1"
C-11630,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-07,20,Canillejas,https://wikidata.org/entity/Q663013,CALLE  DEL CASTOR,7,Línea,"1"
C-11631,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CASTROPOL,13,Línea,"1"
C-11632,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CASTROPOL,21,Línea,"1"
C-11633,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CAUNEDO,1,Línea,"1"
C-11634,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CAUNEDO,8,unknown,"1"
C-11635,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CAUNEDO,27,Línea,"1"
C-11636,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,20-01,20,Simancas,https://wikidata.org/entity/Q10371626,CALLE  DE CAUNEDO,34,Línea,"1"
